Onset_Beats,Duration_Beats,Midi_Channel,Midi_Pitch,Velocity,Onset_Sec,Duration_Sec,Composer,Piece
343,0.833333333333314,2,58,68,281.840554591665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
343,0.833333333333314,2,67,68,281.840554591665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
344.5,0.491666666666674,2,68,68,282.560554591665,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
345,0.491666666666674,2,68,68,282.774840091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
345.5,0.491666666666674,2,68,68,283.014840091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
346,0.833333333333314,2,58,68,283.254840091665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
346,0.833333333333314,2,67,68,283.254840091665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
347.5,0.491666666666674,2,65,68,283.974840091665,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
348,0.491666666666674,2,65,68,284.189125591665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
348.5,0.491666666666674,2,65,68,284.429125591665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
349,0.833333333333314,2,58,68,284.669125591665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
349,0.833333333333314,2,67,68,284.669125591665,0.399999999999977,lidon,quartet_in_concert_form_2-3_(c)pajares
350.5,0.491666666666674,2,74,68,285.389125591665,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
351,0.491666666666674,2,74,68,285.603411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
351.5,0.491666666666674,2,74,68,285.843411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
352,0.491666666666674,2,75,92,286.083411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
352.5,0.491666666666674,2,70,92,286.323411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
353,0.491666666666674,2,67,92,286.563411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
353.5,0.491666666666674,2,63,92,286.803411091665,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
354,0.491666666666674,2,67,92,287.043411091665,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
354.5,0.491666666666674,2,70,92,287.293411091665,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
355,0.833333333333314,2,75,92,287.543411091665,0.416666666666686,lidon,quartet_in_concert_form_2-3_(c)pajares
356.5,0.833333333333314,2,55,92,288.293411091665,0.416666666666686,lidon,quartet_in_concert_form_2-3_(c)pajares
356.5,0.833333333333314,2,63,92,288.293411091665,0.416666666666686,lidon,quartet_in_concert_form_2-3_(c)pajares
358,0.833333333333314,2,55,92,289.110077758332,0.5,lidon,quartet_in_concert_form_2-3_(c)pajares
358,0.833333333333314,2,63,92,289.110077758332,0.5,lidon,quartet_in_concert_form_2-3_(c)pajares
4.025,1,3,65,53,2.486,2,lidon,quartet_in_concert_form_2-3_(c)pajares
5.025,1,3,67,53,4.486,2,lidon,quartet_in_concert_form_2-3_(c)pajares
6.025,1,3,65,53,6.486,1.93925958333333,lidon,quartet_in_concert_form_2-3_(c)pajares
7.025,1,3,63,53,8.42525958333334,1.74329875,lidon,quartet_in_concert_form_2-3_(c)pajares
8.025,1,3,60,53,10.1685583333333,1.594021875,lidon,quartet_in_concert_form_2-3_(c)pajares
9.025,1,3,62,53,11.7625802083333,1.49999999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
10.025,1.75,3,60,53,13.2625802083333,2.625,lidon,quartet_in_concert_form_2-3_(c)pajares
12.025,0.5,3,63,53,16.2625802083333,0.750000000000004,lidon,quartet_in_concert_form_2-3_(c)pajares
12.525,0.491666666666667,3,60,53,17.0125802083333,0.737500000000008,lidon,quartet_in_concert_form_2-3_(c)pajares
13.025,1.5,3,58,53,17.7625802083333,2.25,lidon,quartet_in_concert_form_2-3_(c)pajares
14.525,0.491666666666667,3,67,53,20.0125802083333,0.737500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
15.025,0.5,3,67,53,20.7625802083333,0.755128266666663,lidon,quartet_in_concert_form_2-3_(c)pajares
15.525,0.491666666666665,3,65,53,21.517708475,0.76349535833333,lidon,quartet_in_concert_form_2-3_(c)pajares
16.025,0.75,3,65,53,22.294361725,1.18421025,lidon,quartet_in_concert_form_2-3_(c)pajares
16.775,0.241666666666667,3,63,53,23.478571975,0.402777858333334,lidon,quartet_in_concert_form_2-3_(c)pajares
17.025,1,3,62,53,23.89563555,1.714286,lidon,quartet_in_concert_form_2-3_(c)pajares
18.025,0.833333333333336,3,60,53,25.60992155,1.51515166666667,lidon,quartet_in_concert_form_2-3_(c)pajares
19.025,0.5,3,63,53,27.4476538833333,1,lidon,quartet_in_concert_form_2-3_(c)pajares
19.525,0.491666666666667,3,62,45,28.4476538833333,0.983333333333334,lidon,quartet_in_concert_form_2-3_(c)pajares
20.025,0.491666666666667,3,62,37,29.4476538833333,0.983333333333334,lidon,quartet_in_concert_form_2-3_(c)pajares
22.525,0.358333333333334,3,62,37,34.31808425,0.565789341666665,lidon,quartet_in_concert_form_2-3_(c)pajares
23.025,0.358333333333334,3,62,37,35.101822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
23.525,0.358333333333334,3,62,37,35.851822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
24.025,0.358333333333334,3,62,37,36.601822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
24.525,0.166666666666668,3,62,37,37.351822375,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
25.525,0.358333333333334,3,62,37,38.851822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
26.025,0.358333333333334,3,62,37,39.601822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
26.525,0.358333333333334,3,62,37,40.351822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
27.025,0.358333333333334,3,62,37,41.101822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
27.525,0.166666666666668,3,62,37,41.851822375,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
28.525,0.358333333333334,3,63,37,43.351822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
29.025,0.358333333333334,3,63,37,44.101822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
29.525,0.358333333333334,3,63,37,44.851822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
30.025,0.358333333333334,3,63,37,45.601822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
30.525,0.166666666666668,3,63,37,46.351822375,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
31.025,0.75,3,63,37,47.101822375,1.125,lidon,quartet_in_concert_form_2-3_(c)pajares
31.775,0.241666666666667,3,62,37,48.226822375,0.362499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
32.025,0.491666666666667,3,62,37,48.601822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
32.525,0.358333333333334,3,62,37,49.351822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
33.025,0.358333333333334,3,62,37,50.101822375,0.537500000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
33.525,0.166666666666671,3,62,37,50.851822375,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
34.025,0.491666666666667,3,63,37,51.601822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
35.025,0.491666666666667,3,60,37,53.101822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
36.025,0.491666666666667,3,63,37,54.601822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
37.025,0.833333333333336,3,62,37,56.101822375,1.25,lidon,quartet_in_concert_form_2-3_(c)pajares
38.525,0.5,3,65,60,58.351822375,0.75,lidon,quartet_in_concert_form_2-3_(c)pajares
39.025,0.5,3,63,60,59.101822375,0.75,lidon,quartet_in_concert_form_2-3_(c)pajares
39.525,0.491666666666667,3,62,60,59.851822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
40.025,0.5,3,60,60,60.601822375,0.750000000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
40.525,0.491666666666667,3,66,60,61.351822375,0.737500000000004,lidon,quartet_in_concert_form_2-3_(c)pajares
41.025,0.5,3,66,60,62.101822375,0.750000000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
41.525,0.491666666666667,3,65,60,62.851822375,0.737500000000004,lidon,quartet_in_concert_form_2-3_(c)pajares
42.025,0.491666666666667,3,65,60,63.601822375,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
43.025,0.5,3,60,60,65.101822375,0.750000000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
43.525,0.491666666666667,3,66,60,65.8518223750001,0.737500000000011,lidon,quartet_in_concert_form_2-3_(c)pajares
44.025,0.5,3,66,60,66.6018223750001,0.750000000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
44.525,0.491666666666667,3,65,60,67.3518223750001,0.737500000000011,lidon,quartet_in_concert_form_2-3_(c)pajares
45.025,1.49166666666667,3,65,60,68.1018223750001,2.23750000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
46.525,0.833333333333336,3,65,60,70.3518223750001,1.25000000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
47.525,0.833333333333336,3,65,60,71.8518223750001,1.25000000000001,lidon,quartet_in_concert_form_2-3_(c)pajares
48.525,0.491666666666667,3,65,60,73.3518223750001,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
49.025,0.5,3,67,60,74.1018223750001,0.750000000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
49.525,0.491666666666667,3,68,60,74.8518223750002,0.737500000000011,lidon,quartet_in_concert_form_2-3_(c)pajares
50.025,0.625,3,67,60,75.6018223750002,0.937500000000014,lidon,quartet_in_concert_form_2-3_(c)pajares
51.025,0.25,3,67,60,77.1018223750002,0.375,lidon,quartet_in_concert_form_2-3_(c)pajares
52.025,0.491666666666667,3,60,60,78.6018223750002,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
55.525,0.491666666666667,3,62,45,83.8518223750002,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
56.025,0.5,3,63,45,84.6018223750002,0.75,lidon,quartet_in_concert_form_2-3_(c)pajares
56.525,0.491666666666667,3,62,47,85.3518223750002,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
57.025,0.358333333333334,3,62,49,86.1018223750002,0.537499999999994,lidon,quartet_in_concert_form_2-3_(c)pajares
57.525,0.166666666666671,3,62,51,86.8518223750002,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
58.025,0.491666666666667,3,65,53,87.6018223750002,0.737499999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
61.025,1,3,62,45,92.1018223750002,1.35150119999997,lidon,quartet_in_concert_form_2-3_(c)pajares
62.025,0.491666666666667,3,63,45,93.4533235750002,0.626628600000004,lidon,quartet_in_concert_form_2-3_(c)pajares
64.025,1,3,62,45,95.9653688416668,1.35150119999997,lidon,quartet_in_concert_form_2-3_(c)pajares
65.025,0.49166666666666,3,63,45,97.3168700416668,0.626628600000004,lidon,quartet_in_concert_form_2-3_(c)pajares
67.025,0.358333333333334,3,62,45,99.8289153083335,0.488636233333338,lidon,quartet_in_concert_form_2-3_(c)pajares
67.525,0.166666666666657,3,62,45,100.510733308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
68.525,1,3,62,45,101.874369308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
69.525,0.49166666666666,3,63,45,103.238005308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
70.025,0.358333333333334,3,62,45,103.919823308333,0.488636233333338,lidon,quartet_in_concert_form_2-3_(c)pajares
70.525,0.166666666666657,3,62,45,104.601641308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
71.525,1,3,62,45,105.965277308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
72.525,0.49166666666666,3,63,45,107.328913308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
73.025,0.49166666666666,3,58,60,108.010731308333,0.670454366666732,lidon,quartet_in_concert_form_2-3_(c)pajares
73.025,0.49166666666666,3,62,60,108.010731308333,0.670454366666732,lidon,quartet_in_concert_form_2-3_(c)pajares
73.525,1,3,62,37,108.692549308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
74.525,1,3,65,37,110.056185308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
75.525,0.49166666666666,3,63,37,111.419821308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
76.025,0.49166666666666,3,62,75,112.101639308333,0.670454366666732,lidon,quartet_in_concert_form_2-3_(c)pajares
76.525,1,3,62,45,112.783457308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
77.525,1,3,65,45,114.147093308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
78.525,0.49166666666666,3,63,45,115.510729308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
79.025,0.49166666666666,3,62,75,116.192547308333,0.670454366666732,lidon,quartet_in_concert_form_2-3_(c)pajares
79.525,0.833333333333329,3,62,45,116.874365308333,1.13636333333331,lidon,quartet_in_concert_form_2-3_(c)pajares
80.525,0.833333333333329,3,62,45,118.238001308333,1.13636333333329,lidon,quartet_in_concert_form_2-3_(c)pajares
81.525,0.49166666666666,3,62,45,119.601637308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
82.025,0.49166666666666,3,62,63,120.283455308333,0.670454366666732,lidon,quartet_in_concert_form_2-3_(c)pajares
82.525,1,3,62,45,120.965273308333,1.36363599999996,lidon,quartet_in_concert_form_2-3_(c)pajares
83.525,0.49166666666666,3,59,45,122.328909308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
84.025,0.5,3,59,45,123.010727308333,0.681817999999978,lidon,quartet_in_concert_form_2-3_(c)pajares
84.525,0.49166666666666,3,65,45,123.692545308333,0.670454366666647,lidon,quartet_in_concert_form_2-3_(c)pajares
85.025,0.49166666666666,3,63,45,124.374363308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
88.525,0.166666666666657,3,60,44,129.147089308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
89.025,0.5,3,59,43,129.828907308333,0.681817999999993,lidon,quartet_in_concert_form_2-3_(c)pajares
89.525,0.49166666666666,3,60,42,130.510725308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
90.025,0.358333333333334,3,60,41,131.192543308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
90.525,0.166666666666657,3,60,39,131.874361308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
91.025,0.49166666666666,3,60,37,132.556179308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
92.025,0.49166666666666,3,63,37,133.919815308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
93.025,0.49166666666666,3,63,37,135.283451308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
94.525,0.358333333333334,3,62,37,137.328905308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
95.025,0.358333333333334,3,62,37,138.010723308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
95.525,0.166666666666657,3,62,37,138.692541308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
96.025,0.49166666666666,3,62,37,139.374359308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
98.025,0.358333333333334,3,63,37,142.101631308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
98.525,0.166666666666657,3,63,37,142.783449308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
99.025,0.358333333333334,3,58,37,143.465267308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
99.525,0.166666666666657,3,58,37,144.147085308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
100.025,0.49166666666666,3,55,75,144.828903308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
100.025,0.49166666666666,3,63,75,144.828903308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
101.525,0.358333333333334,3,63,45,146.874357308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
102.025,0.358333333333334,3,63,45,147.556175308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
102.525,0.166666666666657,3,63,45,148.237993308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
103.025,0.833333333333329,3,62,45,148.919811308333,1.13636333333332,lidon,quartet_in_concert_form_2-3_(c)pajares
104.525,0.358333333333334,3,62,45,150.965265308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
105.025,0.358333333333334,3,62,45,151.647083308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
105.525,0.166666666666657,3,62,45,152.328901308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
106.025,0.833333333333329,3,55,45,153.010719308333,1.13636333333332,lidon,quartet_in_concert_form_2-3_(c)pajares
106.025,0.833333333333329,3,63,45,153.010719308333,1.13636333333332,lidon,quartet_in_concert_form_2-3_(c)pajares
107.525,0.358333333333334,3,58,45,155.056173308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
108.025,0.358333333333334,3,58,45,155.737991308333,0.488636233333324,lidon,quartet_in_concert_form_2-3_(c)pajares
108.525,0.166666666666657,3,58,45,156.419809308333,0.227272666666664,lidon,quartet_in_concert_form_2-3_(c)pajares
109.025,0.49166666666666,3,58,45,157.101627308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
110.025,0.49166666666666,3,58,49,158.465263308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
111.025,0.49166666666666,3,58,53,159.828899308333,0.670454366666661,lidon,quartet_in_concert_form_2-3_(c)pajares
112.025,0.358333333333334,3,58,53,161.208656083333,0.511904608333339,lidon,quartet_in_concert_form_2-3_(c)pajares
112.525,0.166666666666657,3,58,53,161.927877816666,0.24390249999999,lidon,quartet_in_concert_form_2-3_(c)pajares
113.525,0.49166666666666,3,58,53,163.391292816666,0.756410483333326,lidon,quartet_in_concert_form_2-3_(c)pajares
114.525,0.49166666666666,3,58,53,164.972027816666,0.819444608333328,lidon,quartet_in_concert_form_2-3_(c)pajares
115.025,0.49166666666666,3,58,74,165.805758141666,0.842857283333331,lidon,quartet_in_concert_form_2-3_(c)pajares
115.525,0.49166666666666,3,58,53,166.663321308333,0.86764711666666,lidon,quartet_in_concert_form_2-3_(c)pajares
116.525,0.49166666666666,3,58,49,168.455210941666,0.921875,lidon,quartet_in_concert_form_2-3_(c)pajares
117.525,0.49166666666666,3,58,41,170.902085941666,1.47499999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
118.025,1.75,3,58,37,172.402085941666,5.25,lidon,quartet_in_concert_form_2-3_(c)pajares
121.025,0.833333333333329,3,58,37,178.333904691666,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
122.525,0.833333333333329,3,58,37,179.053904691666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
124.025,0.833333333333329,3,58,39,179.731047191666,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
125.525,0.833333333333329,3,55,42,180.451047191666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
127.525,0.358333333333334,3,62,45,181.368189691666,0.171999999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
128.025,0.166666666666657,3,62,45,181.608189691666,0.0714284999999961,lidon,quartet_in_concert_form_2-3_(c)pajares
128.525,0.833333333333314,3,62,45,181.822475191666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
130.025,0.833333333333314,3,67,45,182.499617691666,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
131.525,0.833333333333314,3,63,45,183.219617691666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
133.525,0.35833333333332,3,62,45,184.136760191666,0.171999999999997,lidon,quartet_in_concert_form_2-3_(c)pajares
134.025,0.166666666666657,3,62,45,184.376760191666,0.0714284999999961,lidon,quartet_in_concert_form_2-3_(c)pajares
134.525,0.833333333333314,3,62,45,184.591045691666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
136.025,0.833333333333314,3,58,45,185.268188191666,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
137.525,0.833333333333314,3,58,45,185.988188191666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
139.025,0.833333333333314,3,65,45,186.665330691666,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
140.525,0.833333333333314,3,65,45,187.385330691666,0.357142500000009,lidon,quartet_in_concert_form_2-3_(c)pajares
142.025,1,3,63,45,188.062473191666,0.47999999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
143.025,0.491666666666674,3,58,45,188.542473191666,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
143.525,1,3,62,45,188.756758691666,0.428571000000005,lidon,quartet_in_concert_form_2-3_(c)pajares
144.525,0.491666666666674,3,58,45,189.185329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
145.025,0.491666666666674,3,55,45,189.435329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
145.025,0.491666666666674,3,63,45,189.435329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
145.525,0.491666666666674,3,55,45,189.685329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
145.525,0.491666666666674,3,63,45,189.685329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
146.025,0.491666666666674,3,55,45,189.935329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
146.025,0.491666666666674,3,63,45,189.935329691666,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
146.525,0.833333333333314,3,55,45,190.185329691666,0.416666666666657,lidon,quartet_in_concert_form_2-3_(c)pajares
146.525,0.833333333333314,3,63,45,190.185329691666,0.416666666666657,lidon,quartet_in_concert_form_2-3_(c)pajares
147.525,0.491666666666674,3,63,75,190.681996358333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
148.025,1,3,63,75,190.921996358333,0.47999999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
149.025,0.491666666666674,3,67,77,191.401996358333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
149.525,1,3,67,78,191.616281858333,0.428571000000005,lidon,quartet_in_concert_form_2-3_(c)pajares
150.525,0.491666666666674,3,70,80,192.044852858333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
151.025,0.5,3,70,82,192.284852858333,0.240000000000009,lidon,quartet_in_concert_form_2-3_(c)pajares
151.525,0.491666666666674,3,67,82,192.524852858333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
152.025,0.491666666666674,3,63,82,192.764424283333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
152.525,1,3,63,82,192.978709783333,0.428571000000005,lidon,quartet_in_concert_form_2-3_(c)pajares
153.525,0.491666666666674,3,65,82,193.407280783333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
154.025,1.33333333333331,3,58,82,193.647280783333,0.639999999999986,lidon,quartet_in_concert_form_2-3_(c)pajares
156.025,0.491666666666674,3,65,82,194.572994783333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
156.525,0.491666666666674,3,65,82,194.812994783333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
157.025,0.5,3,67,82,195.052994783333,0.240000000000009,lidon,quartet_in_concert_form_2-3_(c)pajares
157.525,0.491666666666674,3,70,82,195.292994783333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
158.025,0.491666666666674,3,70,82,195.532566208333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
158.525,0.5,3,70,82,195.746851708333,0.214285499999988,lidon,quartet_in_concert_form_2-3_(c)pajares
159.025,0.491666666666674,3,67,82,195.961137208333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
159.525,0.491666666666674,3,63,82,196.201137208333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
160.025,0.5,3,63,82,196.441137208333,0.240000000000009,lidon,quartet_in_concert_form_2-3_(c)pajares
160.525,0.491666666666674,3,62,82,196.681137208333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
161.025,0.491666666666674,3,62,82,196.920708633333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
161.525,0.25,3,62,82,197.134994133333,0.107142750000008,lidon,quartet_in_concert_form_2-3_(c)pajares
162.525,0.491666666666674,3,58,82,197.563565133333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
163.025,1,3,63,82,197.803565133333,0.47999999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
164.025,0.491666666666674,3,67,82,198.283565133333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
164.525,1,3,67,82,198.497850633333,0.428571000000005,lidon,quartet_in_concert_form_2-3_(c)pajares
165.525,0.491666666666674,3,70,82,198.926421633333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
166.025,0.5,3,70,82,199.166421633333,0.240000000000009,lidon,quartet_in_concert_form_2-3_(c)pajares
166.525,0.491666666666674,3,65,82,199.406421633333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
167.025,0.491666666666674,3,65,82,199.645993058333,0.210714074999999,lidon,quartet_in_concert_form_2-3_(c)pajares
167.525,0.5,3,65,82,199.860278558333,0.214285499999988,lidon,quartet_in_concert_form_2-3_(c)pajares
168.025,0.491666666666674,3,62,82,200.074564058333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
168.525,0.491666666666674,3,65,82,200.314564058333,0.23599999999999,lidon,quartet_in_concert_form_2-3_(c)pajares
169.025,0.833333333333314,3,63,82,200.554564058333,0.400000000000006,lidon,quartet_in_concert_form_2-3_(c)pajares
170.025,0.366666666666674,3,63,82,201.034564058333,0.157142700000009,lidon,quartet_in_concert_form_2-3_(c)pajares
170.4,0.125,3,63,82,201.195278183333,0.05357137499999,lidon,quartet_in_concert_form_2-3_(c)pajares
170.525,0.5,3,62,82,201.248849558333,0.214285499999988,lidon,quartet_in_concert_form_2-3_(c)pajares
171.025,0.5,3,60,82,201.463135058333,0.25,lidon,quartet_in_concert_form_2-3_(c)pajares
171.525,0.491666666666674,3,62,82,201.713135058333,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
172.025,0.491666666666674,3,63,82,201.963135058333,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
172.525,0.491666666666674,3,67,82,202.213135058333,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
173.025,0.491666666666674,3,70,82,202.463135058333,0.245833333333337,lidon,quartet_in_concert_form_2-3_(c)pajares
